,topic_id,media_name,title,url,public_time
10,2,工商時報,饗饗疑似食品中毒案業者提3點聲明消保官回應了- 生活,https://news.google.com/read/CBMiX0FVX3lxTE5wMmdIZzhyb0dzemxwLUtoTG50TVU0em0yb3BmRGJHYTBYTDJVZFdKa0Jtb2FhaFl2Y1k5VnViNGd4Sy1NYmp6S3hDVE9yU2p4dlJXelFpR0dIWXBsbTBr?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-13T11:59:00Z
11,2,聯合新聞網,年度食物中毒案件達633件 食藥署提兩大食物保存原則,https://news.google.com/read/CBMiUEFVX3lxTE5lV0pvSkVFRWt4X0hUbVlheXpCV0Uta0p5bGI5cWx4N0tOcUI1c3F2Y29nZDh6RVhyYXJnMkFHc2VHVHBLb1A4SDRVT1Zhamdn?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T10:43:52Z
12,3,ETtoday新聞雲,潛艦國造20億預算不砍了！ 國民黨拍板凍結18億通過海測就可動支,https://news.google.com/read/CBMiXkFVX3lxTE9uZ2wtVjF0UnR6RFhPc1JiRk9nTmlOUVVVUlVwaFVHZXdYOG1YNXFlS05mS1piRE04MHRaTW16V3NYTjIxOTlzSWp2OW1mRE0zTHZFUDF4d0ptS29lT2fSAWhBVV95cUxPWlNGOTQ4MUxTSmttbVpVQlpxLUplSUJQS2kzSGlieTlfY1ozU0U0N2FMM1RWTVNYb09VbTZIX1pLc2E2LVlQREtyUHBmUWl5RHBRLTZtUjRXQzVjTUJ2emEwT1prSzR5Ug?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T03:46:00Z
13,3,聯合新聞網,國民黨擬大砍業務費剩1元 數發部警告影響資安：衝擊公眾利益,https://news.google.com/read/CBMiUEFVX3lxTE1HOFI4alNydldjRDdzLTBTdmRmWm5qTTNwZXdhOFRYLXJNUkVKOFFQdUY3d1h4YUhoZXNKYUktVllCbXZqajdrWnlfSnVENG1o0gFWQVVfeXFMTk5lOVFoT1M3Z3BvZVdnVER1OTY4R2NWWld0bjZ6b1pyZjNKckMyVXJYM2xJZlFoS3BQb1hvMUlZQ29kMkV4ZkkzLWJmam5wZ25UZ0VSU0E?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T12:44:22Z
14,3,Yahoo奇摩新聞,總預算3.1兆史上最高！黃國昌狠批「水到不行」：大砍2000億、凍結974億,https://news.google.com/read/CBMi0AJBVV95cUxNYkpCT2VZVExEdjUxUWpGeGVsSDM1eklqYk1KUmtrTUdWQXBlMnJIQ1M3MFlpSUtISHAtc19rYVZnTjBKSW1pa3daRkRfdUk0WlAyZE1RMGxFY0xES0xOSzhFVXlGS0R1dTZGZHA5YnFQQjdrMDFtNmMyZTBrdHdTMnBha0czMjJmT0xvYi1XWUFqUzhfQzlxOGNHSU9pSm52bTRXd1U5UEFhYkhraERHZ0Q1d2ZPRERCak8xTDBUOU9RdUdlb1dydlk5LXhlRXlPUlRjVnBaWVJWZ0N1a214S0JrWWs3WFg3OTRzY215UEdINnVoR0RuaWtTVGkxbTZRdjZoRHFTekZlMmtxWG93YVFlMU1yS2dpMDA1MkhkazEzdWxZSkRmbDB0ZVlTc01Ya3NqMngtUDFQZGZMcGNTNjJuT2tpN25YTXBIdk83Ulk?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T08:04:39Z
15,3,中央社即時新聞,通刪軍事設備預算3%惹議民眾黨團：近年朝野同意| 政治,https://news.google.com/read/CBMiX0FVX3lxTFBsdl92OXNuUU1KR1NNNFFFeS1OUnlZdXdyRGVxVVk0MXYxY0ktVnlCbHJ5Y1NMQjRxRDYxVWxJcVQwUkJ0U09QYndTbmswRDQ1X3VwcEtmZXNPazVENEFJ?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T09:25:00Z
16,4,聯合新聞網,12強賽／對500元「長大」有其他想法 林立：變1000元不是更好,https://news.google.com/read/CBMiUEFVX3lxTFBMVnNJaDNYQVBfUzlTV01pRndoQzJZS0RndTFEM0ZUZjlVeTVnS1BtVDJmdHEtQnVubjlSUzZMTzhJcTF3eFoyeVRudTItTU5X?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T08:03:47Z
17,4,Yahoo奇摩運動,12強賽》500元鈔票上少棒隊要被換掉？ 林立坦言：很可惜,https://news.google.com/read/CBMi1wJBVV95cUxPMjR2VEthcVJaeU5PMi1RajlmTXVaYkxwVm90cW5LNnZnTnQ5UEdPS2lNMkVIVXVtM1dCOGI4amdweUl6cjZlVmJHQndCTFk0a1dOekJKeGpZTXJ2eVFWNGt4UkhGaUV0R1dSQjM5ZkxuWHJ4WGdRVFpaQzF6VDJTZDNqekVwcFl1SlVaWFVXMjd5N1pDZkxvZUl0b3UyUVIzenhmSGQ1YmxKZEh2RHNkSmpyWjU3WDRvdmpaTzlMcTF0ZlB1T3dVRjZJSlZKeW1pWnBZMXJJbHd5SHJMa3JWQnRhcFJLNzByOEFkeGhnV2Z4QWEtbnZ4NWdIZUlMbThoYVpIVW5ueHg2RGVkN0NpZ1RMd0JsYzV2bzZSSzlPaFd3bDFhZDdWYS1kVHY0eUl1dVJkOEsyeVRhRXM1LUFEejdjek5EMERiZkhfQlBuRzZPV2gxT1F3?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T08:20:02Z
18,4,自由時報,12強》冠軍成員有望躍500元鈔票 林立卻有不同想法,https://news.google.com/read/CBMiYEFVX3lxTE5MQmRPYlZZLUUzT3VVVDhDdFJqdmZ2VHFTSHozaUZQVG9qV2Z5WTRybkJoWXBFbUxEUDFYYkpWQTBadXRldlNaWWtzN3h6SzR1WkZLcjNnOWVKN2xDUTcwYtIBZkFVX3lxTFA1dnJHRUVEZkFVcXY1ZGs2OFQ1S0MxVzNNQks3OWkzZDU4THBBRm9QbkFLZlhTX3Q3X3J6Q2RiSncxcnkzbzdvT1pGekhwMjdDaDIxOGlTWXdpcnhSMDJMVDlmV1dHZw?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T08:23:00Z
19,4,中央社即時新聞,12強棒球奪冠效應 悠遊卡預售破26萬張,https://news.google.com/read/CBMiU0FVX3lxTE5VaWlJb1dqOVhDMzh3Z2ctSzJzUzIxVnlJU2NTVV9yMHdkR0l5XzUxcXgydVA3anRNZk5GajBRVlFpUUhPTTdLYW9ZblE5QmRxU1dv?hl=zh-TW&gl=TW&ceid=TW%3Azh-Hant,2025-01-14T10:10:02Z
